Company,Facility,ReceiptID,Customer,Title,Supplier,LPNo,Reference,PO,DevannedDate,Item,ItemGrade,ItemType,ItemQty,ItemUOM,PalletType,PalletQty,ItemVOL,VolumeUOM,ItemWGT,WeightUOM,ItemAREA,AreaUOM
LT,VB,RN-1282,VIZIO1,VIZIO1,TPV,CLP-4657,2500166298,4115748,2018-03-14 15:26:17,E75-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1282,VIZIO1,VIZIO1,TPV,CLP-4658,2500166298,4115748,2018-03-14 15:26:17,E75-E1,,,8,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1282,VIZIO1,VIZIO1,TPV,CLP-4659,2500166298,4115748,2018-03-14 15:26:17,E75-E1,,,8,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1282,VIZIO1,VIZIO1,TPV,CLP-4660,2500166298,4115748,2018-03-14 15:26:17,E75-E1,,,8,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1282,VIZIO1,VIZIO1,TPV,CLP-4661,2500166298,4115748,2018-03-14 15:26:17,E75-E1,,,8,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1282,VIZIO1,VIZIO1,TPV,CLP-4662,2500166298,4115748,2018-03-14 15:26:17,E75-E1,,,8,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1282,VIZIO1,VIZIO1,TPV,CLP-4663,2500166298,4115748,2018-03-14 15:26:17,E75-E1,,,8,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,,HALLMART001,HALLMART001,,ILP-5253,,,2018-03-20 14:41:52,78040,,,1,CS,,0,8.2655721,cubic footage,33,POUND,529,square footage
LT,VB,RN-1640,Test-Generic,Test-Generic,Test-Generic,ILP-5415,test-ref-002,test-po-002,2018-03-21 11:02:32,testSN,,,1,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1641,Test-Generic,Test-Generic,Test-Generic,ILP-5440,test-ref-0001,test-po-001,2018-03-21 12:35:29,testSN,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1641,Test-Generic,Test-Generic,Test-Generic,ILP-5441,test-ref-0001,test-po-001,2018-03-21 12:35:29,testSN,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1641,Test-Generic,Test-Generic,Test-Generic,ILP-5443,test-ref-0001,test-po-001,2018-03-21 12:35:29,testSN,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5395,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5396,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5397,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5398,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5399,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5400,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5401,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5402,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5403,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5404,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5405,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5406,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5407,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1415,VIZIO1,VIZIO1,TPV,CLP-5408,2500166486,4138942,2018-03-21 13:11:19,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1645,HALLMART001,HALLMART001,HALLMART001,ILP-5551,TLLU4183781,300.2048,2018-03-21 16:55:24,78050,,,3,CS,,0,0.445599,cubic footage,9,POUND,70,square footage
LT,VB,RN-1645,HALLMART001,HALLMART001,HALLMART001,ILP-5552,TLLU4183781,300.2048,2018-03-21 16:55:24,78051,,,5,CS,,0,0.445599,cubic footage,10,POUND,70,square footage
LT,VB,RN-1656,HALLMART001,HALLMART001,HALLMART001,ILP-5685,TCNU3056550,B-257B/B-258B/300.1708,2018-03-22 14:16:04,78044,,,3,CS,,0,0.41666400000000003,cubic footage,5,POUND,80,square footage
LT,VB,RN-1656,HALLMART001,HALLMART001,HALLMART001,ILP-5686,TCNU3056550,B-257B/B-258B/300.1708,2018-03-22 14:16:04,78038,,,3,CS,,0,0.40509,cubic footage,8,POUND,70,square footage
LT,VB,RN-1656,HALLMART001,HALLMART001,HALLMART001,ILP-5687,TCNU3056550,B-257B/B-258B/300.1708,2018-03-22 14:16:04,78039,,,5,CS,,0,0.40509,cubic footage,4,POUND,70,square footage
LT,VB,RN-1656,HALLMART001,HALLMART001,HALLMART001,ILP-5688,TCNU3056550,B-257B/B-258B/300.1708,2018-03-22 14:16:04,78045,,,5,CS,,0,0.23148000000000002,cubic footage,3,POUND,80,square footage
LT,VB,RN-1662,HALLMART001,HALLMART001,HALLMART001,ILP-5702,TGHU5318985,B-255A(300.1948),2018-03-22 16:16:27,78068,,,132,CS,,0,6.1492662000000005,cubic footage,25,POUND,483,square footage
LT,VB,RN-1662,HALLMART001,HALLMART001,HALLMART001,ILP-5703,TGHU5318985,B-255A(300.1948),2018-03-22 16:16:27,78069,,,19,CS,,0,7.267314600000001,cubic footage,26,POUND,483,square footage
LT,VB,RN-1663,HALLMART001,HALLMART001,HALLMART001,ILP-5704,YMLU8618787,B-257B,2018-03-22 16:52:10,78041,,,3,CS,,0,8.2655721,cubic footage,36,POUND,529,square footage
LT,VB,RN-1664,HALLMART001,HALLMART001,HALLMART001,ILP-5716,TGHU5258839,B-253A/B-255A,2018-03-23 07:52:53,78067,,,1,CS,,0,5.869754100000001,cubic footage,23,POUND,483,square footage
LT,VB,RN-1664,HALLMART001,HALLMART001,HALLMART001,ILP-5718,TGHU5258839,B-253A/B-255A,2018-03-23 07:52:53,78069,,,1,CS,,0,7.267314600000001,cubic footage,26,POUND,483,square footage
LT,VB,RN-1664,HALLMART001,HALLMART001,HALLMART001,ILP-5719,TGHU5258839,B-253A/B-255A,2018-03-23 07:52:53,78070,,,3,CS,,0,7.5468267,cubic footage,27,POUND,483,square footage
LT,VB,RN-1513,VIZIO1,VIZIO1,TPV,CLP-6215,2500166652,4140352,2018-03-29 16:07:18,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1513,VIZIO1,VIZIO1,TPV,CLP-6216,2500166652,4140352,2018-03-29 16:07:18,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1513,VIZIO1,VIZIO1,TPV,CLP-6217,2500166652,4140352,2018-03-29 16:07:18,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1513,VIZIO1,VIZIO1,TPV,CLP-6218,2500166652,4140352,2018-03-29 16:07:18,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1513,VIZIO1,VIZIO1,TPV,CLP-6219,2500166652,4140352,2018-03-29 16:07:18,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1513,VIZIO1,VIZIO1,TPV,CLP-6220,2500166652,4140352,2018-03-29 16:07:18,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1513,VIZIO1,VIZIO1,TPV,CLP-6221,2500166652,4140352,2018-03-29 16:07:18,D65-F1,,,12,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1800,HALLMART001,HALLMART001,HALLMART001,ILP-6706,HAMU1254750,300.1705,2018-03-29 18:26:17,78003,,,91,CS,,0,8.5555008,cubic footage,24,POUND,672,square footage
LT,VB,RN-1485,VIZIO1,VIZIO1,TPV,CLP-6882,2500166614,4140237,2018-03-30 14:47:21,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1485,VIZIO1,VIZIO1,TPV,CLP-6883,2500166614,4140237,2018-03-30 14:47:21,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1485,VIZIO1,VIZIO1,TPV,CLP-6884,2500166614,4140237,2018-03-30 14:47:21,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1485,VIZIO1,VIZIO1,TPV,CLP-6885,2500166614,4140237,2018-03-30 14:47:21,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1485,VIZIO1,VIZIO1,TPV,CLP-6886,2500166614,4140237,2018-03-30 14:47:21,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1485,VIZIO1,VIZIO1,TPV,CLP-6887,2500166614,4140237,2018-03-30 14:47:21,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1485,VIZIO1,VIZIO1,TPV,CLP-6888,2500166614,4140237,2018-03-30 14:47:21,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1801,HALLMART001,HALLMART001,HALLMART001,ILP-7084,YMMU4100237,B-253B/B-255B,2018-03-30 14:56:28,78067,,,38,CS,,0,5.869754100000001,cubic footage,23,POUND,483,square footage
LT,VB,RN-1801,HALLMART001,HALLMART001,HALLMART001,ILP-7085,YMMU4100237,B-253B/B-255B,2018-03-30 14:56:28,78066,,,5,CS,,0,5.869754100000001,cubic footage,21,POUND,483,square footage
LT,VB,RN-1801,HALLMART001,HALLMART001,HALLMART001,ILP-7086,YMMU4100237,B-253B/B-255B,2018-03-30 14:56:28,78068,,,60,CS,,0,6.1492662000000005,cubic footage,25,POUND,483,square footage
LT,VB,,ARROW00001,ARROW00001,,ILP-7088,,,2018-03-30 15:03:21,73125-4-36-2,,,3,EA,,0,0,cubic footage,76,POUND,0,square footage
LT,VB,,ARROW00001,ARROW00001,,ILP-7089,,,2018-03-30 15:07:57,73150-4-54-2,,,3,EA,,0,0,cubic footage,111,POUND,0,square footage
LT,VB,,ARROW00001,ARROW00001,,ILP-7090,,,2018-03-30 15:17:43,73175-7-48-3FTP,,,3,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7232,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7233,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7234,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7235,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7236,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7237,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7238,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7239,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,28,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7240,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,28,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7241,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,28,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7242,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,28,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7243,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,28,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7244,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,28,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1518,VIZIO1,VIZIO1,TPV,CLP-7245,2500166659,4146799,2018-04-02 08:18:07,D32f-F1,,,28,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1481,VIZIO1,VIZIO1,TPV,CLP-7197,2500166610,4140233,2018-04-02 08:23:24,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1481,VIZIO1,VIZIO1,TPV,CLP-7198,2500166610,4140233,2018-04-02 08:23:24,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1481,VIZIO1,VIZIO1,TPV,CLP-7199,2500166610,4140233,2018-04-02 08:23:24,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1481,VIZIO1,VIZIO1,TPV,CLP-7200,2500166610,4140233,2018-04-02 08:23:24,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1481,VIZIO1,VIZIO1,TPV,CLP-7201,2500166610,4140233,2018-04-02 08:23:24,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1481,VIZIO1,VIZIO1,TPV,CLP-7202,2500166610,4140233,2018-04-02 08:23:24,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1481,VIZIO1,VIZIO1,TPV,CLP-7203,2500166610,4140233,2018-04-02 08:23:24,E65-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1821,HALLMART001,HALLMART001,HALLMART001,ILP-7324,SEGU6196420,B-253B,2018-04-02 10:14:22,78059,,,38,CS,,0,6.1492662000000005,cubic footage,26,POUND,483,square footage
LT,VB,RN-1822,HALLMART001,HALLMART001,HALLMART001,ILP-7333,MAGU5547295,B-253B/B-255B,2018-04-02 10:37:06,78069,,,60,CS,,0,7.267314600000001,cubic footage,26,POUND,483,square footage
LT,VB,RN-1822,HALLMART001,HALLMART001,HALLMART001,ILP-7334,MAGU5547295,B-253B/B-255B,2018-04-02 10:37:06,78070,,,18,CS,,0,7.5468267,cubic footage,27,POUND,483,square footage
LT,VB,RN-1823,HALLMART001,HALLMART001,HALLMART001,ILP-7335,HAMU1295528,300.1946,2018-04-02 10:55:54,78065,,,5,CS,,0,4.8124692,cubic footage,18,POUND,462,square footage
LT,VB,RN-1823,HALLMART001,HALLMART001,HALLMART001,ILP-7337,HAMU1295528,300.1946,2018-04-02 10:55:54,78053,,,146,CS,,0,5.590242,cubic footage,21,POUND,483,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7321,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,H-100-TFMSHCH,Faucet,,18,Piece,,0,2.968731,cubic footage,20,POUND,684,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7325,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,H-120-TFMSHCH,Faucet,,12,Piece,,0,2.8468151136000004,cubic footage,20,POUND,565.44,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7327,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,H-140-TFMSHCH,Faucet,,17,Piece,,0,2.968731,cubic footage,20,POUND,684,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7329,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-120-60FSWH-DM,Tub,,1,EA,,0,38.92550434739999,cubic footage,138.9,POUND,2108.58,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7338,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-160-60FSWH-FM,Tub,,1,EA,,0,26.954202492,cubic footage,104.7,POUND,1848.3,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7340,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-260-66FSWH-FM,Tub,,1,EA,,0,34.735506857999994,cubic footage,149.9,POUND,2308.5899999999997,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7342,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-320-60FSWH-FM,Tub,,1,EA,,0,28.162574388,cubic footage,111.3,POUND,1871.74,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7344,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-380-63FSWH-FM,Tub,,6,EA,,0,32.7631005,cubic footage,110.2,POUND,2177.5,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7347,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-540-62FSWH-FM,Tub,,8,EA,,0,31.832296272000004,cubic footage,126.8,POUND,2022.3000000000002,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7349,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-780-59FSWH-FM,Tub,,1,EA,,0,27.382046976,cubic footage,108,POUND,1848.3,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7350,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-800-67FSWH-FM,Tub,,3,EA,,0,33.89953998600001,cubic footage,119,POUND,2253.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7353,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-840-59FSWH-FM,Tub,,8,EA,,0,26.098513523999998,cubic footage,100.3,POUND,1848.3,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7354,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL11601-BL,Claw Feet Set,,14,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7355,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL11601-CH,Claw Feet Set,,25,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7356,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL11601-GLD,Claw Feet Set,,28,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7357,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL11601-WH,Claw Feet Set,,18,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7358,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL1775-BL,Claw Feet Set,,14,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7359,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL1775-CH,Claw Feet Set,,18,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7360,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL1775-GLD,Claw Feet Set,,18,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7361,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL1775-WH,Claw Feet Set,,18,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7362,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL1912-BL,Claw Feet Set,,21,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7363,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL1912-CH,Claw Feet Set,,25,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7364,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL1912-GLD,Claw Feet Set,,24,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7365,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-CFL1912-WH,Claw Feet Set,,16,Piece,,0,1.1268857277,cubic footage,8.8,POUND,124.03,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7366,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-DWF-CH,External Drain,,60,Piece,,0,0.17631137160000002,cubic footage,4.4,POUND,98.28,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7367,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,N-DWF-GLD,External Drain,,150,Piece,,0,0.17631137160000002,cubic footage,4.4,POUND,98.28,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7368,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,PACIFIC 67*40 PALLET,PALLET,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1820,PACIFIC001,PACIFIC001,PACIFIC001,ILP-7369,TRANSFER TO WISE2,TRANSFER TO WISE2,2018-04-02 11:54:31,PACIFIC 73*40 PALLET,PALLET,,34,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1622,VIZIO1,VIZIO1,TPV,CLP-7837,2500166889,4165389,2018-04-03 11:01:11,E75-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1622,VIZIO1,VIZIO1,TPV,CLP-7838,2500166889,4165389,2018-04-03 11:01:11,E75-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1622,VIZIO1,VIZIO1,TPV,CLP-7839,2500166889,4165389,2018-04-03 11:01:11,E75-E1,,,10,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1622,VIZIO1,VIZIO1,TPV,CLP-7845,2500166889,4165389,2018-04-03 11:01:11,E75-E1,,,8,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1622,VIZIO1,VIZIO1,TPV,CLP-7846,2500166889,4165389,2018-04-03 11:01:11,E75-E1,,,8,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1622,VIZIO1,VIZIO1,TPV,CLP-7847,2500166889,4165389,2018-04-03 11:01:11,E75-E1,,,8,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1516,VIZIO1,VIZIO1,TPV,CLP-7501,2500166657,4146797,2018-04-03 11:46:33,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1516,VIZIO1,VIZIO1,TPV,CLP-7502,2500166657,4146797,2018-04-03 11:46:33,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1516,VIZIO1,VIZIO1,TPV,CLP-7503,2500166657,4146797,2018-04-03 11:46:33,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1516,VIZIO1,VIZIO1,TPV,CLP-7504,2500166657,4146797,2018-04-03 11:46:33,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1516,VIZIO1,VIZIO1,TPV,CLP-7505,2500166657,4146797,2018-04-03 11:46:33,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1516,VIZIO1,VIZIO1,TPV,CLP-7506,2500166657,4146797,2018-04-03 11:46:33,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1516,VIZIO1,VIZIO1,TPV,CLP-7507,2500166657,4146797,2018-04-03 11:46:33,D32f-F1,,,32,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1516,VIZIO1,VIZIO1,TPV,CLP-7515,2500166657,4146797,2018-04-03 11:46:33,D32f-F1,,,28,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1516,VIZIO1,VIZIO1,TPV,CLP-7516,2500166657,4146797,2018-04-03 11:46:33,D32f-F1,,,28,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1516,VIZIO1,VIZIO1,TPV,CLP-7517,2500166657,4146797,2018-04-03 11:46:33,D32f-F1,,,28,EA,,0,0,cubic footage,0,POUND,0,square footage
LT,VB,RN-1516,VIZIO1,VIZIO1,TPV,CLP-7518,2500166657,4146797,2018-04-03 11:46:33,D32f-F1,,,28,EA,,0,0,cubic footage,0,POUND,0,square footage
